customer_id,first_name,last_name,email,phone,address_line1,address_line2,city,state,zip_code,country,signup_date,last_login_date,last_purchase_date,total_purchases,total_spend,loyalty_tier,email_verified,account_status,preferred_category,age,gender,marketing_opt_in,customer_lifetime_value,risk_score
CUST000554,Elizabeth,Campbell,,(808) 373-2049,2217 Elm St,Unit 332,Jacksonville,NJ,63560,USA,8/12/2024,8/12/2024,5/2/2025,15,4651.83,bronze,Yes,Active,Home & Garden,27,,Yes,8884.29,56
CUST003928,Noah,Hill,noah.hill@icloud.com,430.381.5969,6582 Oak Ave,,Raleigh,MI,15458,USA,7/6/2020,10/2/2024,8/8/2023,143,2555.04,,0,Suspended,Automotive,36,M,Y,5244.64,13
CUST008236,Liam,Johnson,liam.johnson@icloud.com,-10117,2011 Park Rd,,Seattle,New York,81797,USA,8/6/2023,4/26/2025,3/7/2025,100,4032.08,Platinum,N,Suspended,Beauty,49,Male,FALSE,958.29,67
CUST005869,Michael,Diaz,michael.diaz@company.com,(420) 422-9738,3014 Elm St,,Oakland,SC,40557,USA,5/14/2021,11/12/2024,3/9/2025,121,1033.36,SILVER,No,Active,Automotive,38,Other,1,8225.64,20
CUST000618,Thomas,Clark,thomas.clark@company.com,873-225-7954,2526 Park Rd,,Minneapolis,WA,52452,USA,10/2/2023,8/30/2025,16-12-2023,38,3448.04,Silver,N,Suspended,Beauty,29,,0,5684.71,79
CUST002155,Emma,Moore,emma.moore@outlook.com,8857252107,7086 Maple Dr,,Chicago,TN,71912,USA,11/23/2024,2/12/2025,8/2/2024,16,2067.37,,Yes,Inactive,Sports,73,,No,9763.24,89
CUST001532,Barbara,Thomas,barbara.thomas@gmail.com,-8713,8268 Park Rd,Apt 184,Philadelphia,OK,63909,USA,18-05-2025,12/25/2024,22-05-2025,126,583.01,Platinum,1,Inactive,Automotive,50,F,N,1701.31,11
CUST004999,Mary,Sanchez,mary.sanchez@company.com,(554) 211-5152,2303 Cedar Ln,Unit 382,San Diego,oh,42675,USA,30-09-2020,15-09-2024,20-10-2023,49,808.05,Gold,Yes,Suspended,Home & Garden,70,M,TRUE,322.05,45
CUST001302,Logan,Brown,logan.brown@gmail.com,8904621439,9009 Cedar Ln,,Austin,NJ,19774,USA,28-07-2025,27-08-2025,6/11/2023,10,3824.43,Silver,1,Active,Beauty,39,Female,Yes,4156.81,17
CUST006738,Jessica,Robinson,jessica.robinson@outlook.com,5203063430,3006 Cedar Ln,Apt 44,Minneapolis,SC,96982,USA,12/2/2025,3/1/2025,3/22/2023,81,2913.11,PLATINUM,Y,Inactive,Automotive,77,F,,4425.04,23
CUST006287,Barbara,Lee,barbara.lee@outlook.com,630-676-2947,,Unit 85,Dallas,GA,1867,USA,1/29/2023,10/12/2025,8/19/2024,87,946.05,GOLD,N,Suspended,Electronics,68,F,TRUE,5152.36,24
CUST007112,Thomas,Baker,thomas.baker@hotmail.com,4755898301,9053 Washington Blvd,,Las Vegas,FL,22083,USA,7/12/2024,12/4/2025,1/24/2023,112,3591.45,Gold,N,Pending,Clothing,27,Other,0,1279.88,23
CUST003064,RichÃ¡rd  ,Gomez,richard.gomez@gmail.com,,876 Main St,,Colorado Springs,AZ,34944,USA,10/19/2021,7/28/2024,8/3/2025,92,2859.41,silver,No,Suspended,Books,29,Male,Y,3756.82,64
CUST003540,Matthew,Thomas,matthew.thomas@company.com,3732297771,,,Jacksonville,LA,76212,USA,3/30/2025,11/12/2024,3/12/2024,26,3633.04,,TRUE,Suspended,Toys,50,,Yes,5723.95,93
CUST003677,Oliver,Baker  ,oliver.baker@outlook.com,4179827014,3431 Elm St,,Chicago,wi,23863,USA,11/12/2020,4/9/2024,7/27/2023,61,944.63,Silver,No,Suspended,Electronics,74,,Yes,2624.64,73
CUST000951,Betty,  Rivera,betty.rivera@hotmail.com,,6690 Park Rd,,Omaha,OH,47909,USA,2/2/2023,19-11-2025,12/17/2025,100,1293.41,Platinum,FALSE,Pending,Sports,59,,1,4242.95,9
CUST004413,ÃnthÃ³ny,Young,anthony.young@company.com,-3089,3827 Elm St,,Detroit,OH,44802,USA,9/8/2020,3/4/2025,8/30/2025,107,59.28,Silver,No,Inactive,Clothing,166,F,,1217.32,85
CUST003312,Sophia,Rivera,sophia.rivera@yahoo.com,221-409-6986,5449 Maple Dr,,Fresno,CO,40637,USA,6/14/2020,19-06-2025,29-11-2024,35,653.12,Platinum,FALSE,Active,Automotive,37,Other,Y,5682.37,86
CUST008222,Donald,Hill,donald.hill@icloud.com,-6044,8794 Oak Ave,Apt 270,Phoenix,MN,96376,USA,3/18/2021,1/2/2026,4/7/2024,48,917.05,bronze,TRUE,Active,Clothing,49,Other,TRUE,6878.88,94
CUST000957,Mason  ,BakÃ©r,,(512) 659-4368,9931 Elm St,,Las Vegas,CT,66840,USA,5/28/2021,10/24/2024,9/27/2025,62,3625.47,PLATINUM,Y,Inactive,Home & Garden,78,Male,,7338.28,58
CUST005681,Charles,Lopez,charles.lopez@hotmail.com,-10775,2179 Oak Ave,,Philadelphia,FL,96234,USA,12/3/2021,2/10/2025,9/3/2024,57,448.56,SILVER,N,Inactive,Automotive,45,Male,FALSE,6760.65,23
CUST002341,Isabella,Robinson,isabella.robinson@hotmail.com,526.841.2121,7713 Cedar Ln,,Baltimore,IN,87687,USA,1/5/2025,29-11-2024,9/8/2024,107,1435.55,Silver,N,Active,Sports,-4,,Y,4390.67,95
CUST007800,  Amelia  ,Ramirez,,594-795-4630,1651 Washington Blvd,Apt 345,Virginia Beach,il,30213,USA,16-04-2021,4/6/2025,9/5/2023,93,2527.73,Gold,FALSE,Pending,Clothing,58,,FALSE,2335.63,51
CUST003740,  Michael  ,Torres,michael.torres@outlook.com,-2233,1786 Elm St,,  Houston  ,wa,90349,USA,11/16/2025,10/11/2025,16-12-2023,91,39.03,platinum,Y,Suspended,Toys,75,Male,0,2825.31,21
CUST005218,John,Diaz,,(965) 743-9292,1567 Washington Blvd,,Jacksonville,PA,13142,USA,5/19/2025,7/16/2025,5/5/2023,95,2792.35,Platinum,0,Inactive,Home & Garden,51,F,Yes,8822.7,28
CUST002140,Charlotte,Gonzalez,charlotte.gonzalez@yahoo.com,7855973417,7022 Washington Blvd,,Indianapolis,MA,68245,USA,8/8/2021,8/10/2025,4/23/2023,9,2483.62,SILVER,FALSE,Active,Home & Garden,57,Female,,233.84,4
CUST004626,Robert,  Wright,robert.wright@yahoo.com,995-938-9316,6861 Washington Blvd,Apt 399,Kansas City,WI,89539,USA,6/16/2020,8/2/2024,8/21/2025,107,2306.35,,TRUE,Active,Automotive,78,Other,0,6438.82,53
CUST002677,Kimberly,Hall,kimberly.hall@hotmail.com,(240) 703-9728,7725 Oak Ave,,Miami,MD,77987,USA,13-05-2022,11/20/2025,21-05-2023,5,4171.89,Gold,No,Suspended,Clothing,31,M,,8033.23,3
CUST003250,Thomas,Anderson,thomas.anderson@yahoo.com,(707) 714-1568,2646 Oak Ave,Unit 110,San Antonio,WI,90550,USA,6/23/2020,12/11/2024,5/18/2023,133,3197.12,Bronze,N,Inactive,Books,43,,N,7044.45,22
CUST006228,Elijah,Clark,elijah.clark@yahoo.com,423-680-1200,9817 Maple Dr,,  San Antonio  ,Texas,77946,USA,8/4/2021,29-11-2025,4/20/2023,79,3279.59,Platinum,Y,Inactive,Home & Garden,38,,1,6610.79,16
CUST004533,Donald,Smith,donald.smith@outlook.com,(671) 758-9295,5655 Cedar Ln,Suite 351,Omaha,MA,58069,USA,7/1/2021,2/14/2025,2/8/2023,70,4172.11,Gold,0,Inactive,Home & Garden,64,Male,No,1225.66,51
CUST000534,William,  Moore,william..moore@icloud.com,9084602355,2164 Park Rd,Unit 363,San Antonio,MO,93284,USA,12/23/2023,3/4/2025,5/9/2025,60,2161.78,PLATINUM,N,Pending,Sports,44,M,No,9547.15,51
CUST003983,Joshua,Thomas,joshua.thomas@gmail.com,6529268522,9847 Park Rd,# 371,Milwaukee,WI,69773,USA,7/27/2023,7/7/2024,4/10/2023,62,3133.13,bronze,N,Active,Books,37,,1,8340.05,56
CUST004127,Susan,Nguyen,susan.nguyen@icloud.com,313-991-8530,6155 Park Rd,,Colorado Springs,AL,49077,USA,23-02-2021,12/12/2025,5/1/2025,93,4885.19,SILVER,Yes,Inactive,Electronics,39,Male,No,7852.74,41
CUST009775,John,Johnson,john.johnson@hotmail.com,8205262737,9335 Park Rd,# 186,Philadelphia,MD,24148,USA,1/6/2021,4/1/2024,11/5/2023,37,1112.92,Gold,Yes,Suspended,Electronics,74,,,4439.56,22
CUST003471,Susan,Wilson,susan.wilson@icloud.com,9045679701,6674 Cedar Ln,Suite 109,Fort Worth,OR,72014,USA,18-09-2020,1/24/2024,5/1/2024,125,2145.49,Silver,FALSE,Active,Automotive,37,Male,No,7009.53,22
CUST009614,Sophia,Harris,sophia.harris@outlook.com,809.551.6499,7340 Maple Dr,,Atlanta,NC,75063,USA,10/7/2023,9/14/2024,2/19/2024,123,3054.59,Platinum,Y,Inactive,Toys,62,Female,FALSE,1484,31
CUST002423,Jessica,Gomez,jessica.gomez@outlook.com,583.483.5065,2658 Main St,Suite 38,Nashville,TX,76702,USA,17-02-2022,24-04-2024,24-06-2023,137,2957.15,Gold,Yes,Inactive,Sports,79,Other,FALSE,3382.93,19
CUST006628,Emma,Flores,emma.flores@company.com,,9229 Washington Blvd,,Indianapolis,il,28991,USA,4/14/2024,9/22/2024,15-11-2023,57,599.42,bronze,N,Inactive,Sports,42,Female,,8511.78,24
CUST009883,Barbara,Davis,barbara.davis@hotmail.com,603.594.5623,754 Elm St,# 449,Dallas,LA,53796,USA,2/16/2022,10/24/2024,24-08-2025,47,1545.67,Platinum,FALSE,Active,Clothing,79,Female,FALSE,3905.22,14
CUST090212,Patricia,Martin,patricia.martin@icloud.com,,7989 Oak Ave,,Denver,mi,55321,USA,23-02-2020,2/18/2024,19-05-2023,80,155.68,Silver,FALSE,Inactive,Sports,56,F,0,8029.75,97
CUST007993,Patricia,Harris,,4817712260,2094 Main St,,New York,MD,47714,USA,9/21/2020,9/10/2025,23-07-2025,7,4622.47,,FALSE,Pending,Sports,76,Male,No,2479.47,76
CUST001125,Isabella,Parker,isabella.parker@hotmail.com,8397762079,4783 Maple Dr,Suite 323,San Jose,MO,60636,USA,5/8/2023,13-10-2025,7/4/2023,35,4015.28,Silver,1,Active,Home & Garden,33,F,Yes,1529.62,7
CUST008823,Charles,  Hill,charles.hill@hotmail.com,676-748-1199,1476 Cedar Ln,,Indianapolis,PA,88157,USA,7/31/2024,3/10/2024,1/3/2026,124,889.18,Silver,0,Inactive,Automotive,44,F,0,8604.23,1
CUST002747,Lisa,Roberts,lisa.roberts@outlook.com,4007948784,9236 Elm St,,Atlanta,AZ,33264,USA,13-05-2025,7/4/2024,19-08-2023,112,4105.36,,No,Active,Automotive,64,,No,2483.08,56
CUST006876,  Oliver,Campbell,oliver.campbell@outlook.com,6437207783,2728 Main St,Suite 441,Louisville,TN,67384,USA,26-01-2021,8/7/2025,29-12-2025,82,3159.45,gold,No,Active,Books,27,Other,N,2923.87,7
CUST002688,Ashley,Phillips,ashley.phillips@icloud.com,752-633-6354,8589 Main St,,Kansas City,KY,36957,USA,17-03-2025,11/22/2024,10/9/2023,55,4097.4,silver,TRUE,Pending,Electronics,57,Male,,7250.98,91
CUST009160,Emily,King,emily.king@gmail.com,-10711,6954 Elm St,,Atlanta,OR,79031,USA,15-11-2022,11/21/2024,30-01-2023,45,4385.23,Platinum,0,Active,Automotive,45,Female,FALSE,8709.01,75
CUST009273,Donna,Garcia,donna.garcia@company.com,895.480.9524,204 Main St,,Colorado Springs,OR,23759,USA,8/19/2024,6/24/2025,9/30/2024,138,4264.03,gold,N,Inactive,Automotive,69,Female,0,5042.89,7
CUST006283,Donna,Harris,donna.harris@yahoo.com,518.273.1406,2753 Main St,,Charlotte,NJ,5235,USA,3/12/2022,2/28/2025,3/1/2024,56,4871.44,Bronze,TRUE,Inactive,Home & Garden,66,M,N,5098.62,28
CUST006074,Donald,Hall,donald.hall@outlook.com,722-772-4441,9427 Park Rd,Apt 481,Sacramento,MI,29917,USA,2/24/2022,19-07-2025,15-08-2023,11,4296.55,Bronze,FALSE,Inactive,Sports,49,F,Yes,572.74,29
CUST007830,Alexander,Rodriguez,alexander.rodriguez@outlook.com,,2547 Main St,Unit 373,Fort Worth,VA,49038,USA,3/29/2021,12/22/2025,4/10/2023,25,1573.78,Bronze,N,Active,Clothing,55,Female,Y,4803.7,98
CUST002701,Isabella,Perez,isabella.perez@hotmail.com,,8397 Cedar Ln,,Nashville,OR,95686,USA,12/15/2024,8/15/2025,12/3/2024,61,1469.45,,Yes,Pending,Electronics,26,F,FALSE,1738.56,67
CUST008589,Betty,Thomas,betty.thomas@yahoo.com,759.203.4484,9836 Washington Blvd,,Fort Worth,CT,41176,USA,7/11/2020,9/15/2024,9/1/2023,130,1429.19,BRONZE,FALSE,Suspended,Automotive,43,Other,No,6105.93,43
CUST008968,Donald,White,,(465) 737-7770,4807 Washington Blvd,,Detroit,WI,91836,USA,27-06-2024,28-08-2024,14-04-2024,4,4369.12,Bronze,No,Pending,Clothing,37,Female,,2925.24,74
CUST007298,Matthew,Sanchez,matthew.sanchez@gmail.com,-7103,6378 Maple Dr,Suite 63,Dallas,CA,92570,USA,31-08-2024,4/11/2024,11/17/2023,109,1721.86,,FALSE,Pending,Beauty,61,Other,FALSE,5875.96,81
CUST006030,Liam,Carter,liam.carter@hotmail.com,311-501-6677,7275 Washington Blvd,,New York,OH,66894,USA,7/23/2022,11/9/2025,2/29/2024,81,4232.91,,Yes,Suspended,Electronics,67,Female,0,5207.23,5
CUST004144,Mary,Hill,mary.hill@hotmail.com,,6938 Main St,,Miami,mn,30893,USA,23-05-2022,6/2/2024,11/12/2023,125,2526.28,BRONZE,1,Pending,Toys,78,M,No,6151.08,63
CUST001551,Olivia,White,olivia.white@icloud.com,782.322.4179,8557 Park Rd,# 195,Detroit  ,NJ,16534,USA,1/7/2022,7/23/2024,5/24/2025,31,2263.84,Bronze,0,Suspended,Books,38,F,No,2994.18,1
CUST003909,Emily,Ramirez,emily.ramirez@outlook.com,949-493-9421,3196 Oak Ave,,Sacramento,tx,68853,USA,15-09-2024,28-03-2024,10/8/2025,60,3328.37,gold,1,Active,Automotive,70,Other,,9641.79,25
CUST007652,Joseph,Clark,,,2623 Cedar Ln,,Charlotte,LA,8224,USA,2/14/2022,18-07-2025,6/8/2025,70,3183.27,GOLD,1,Inactive,Sports,29,M,Y,4962.87,35
CUST006858,Elizabeth,Sanchez,elizabeth.sanchez@company.com,956-753-5059,8245 Washington Blvd,,  Fresno  ,AL,87190,USA,2/7/2020,7/8/2024,12/30/2024,123,3953.03,Platinum,Yes,Active,Electronics,28,Male,TRUE,2604.1,39
CUST009167,Lucas,Nguyen,lucas.nguyen@outlook.com,244-697-8451,7452 Cedar Ln,,Milwaukee,KY,46204,USA,13-12-2021,30-03-2024,3/8/2024,124,2368.01,,TRUE,Inactive,Toys,20,F,,9844.04,83
CUST005405,Anthony,Jones,anthony.jones@gmail.com,229-742-5421,4831 Maple Dr,Unit 128,  Columbus  ,AZ,47421,USA,11/6/2025,17-09-2025,2/28/2025,126,4670.73,platinum,No,Pending,Books,74,,Yes,9120.31,26
CUST005031,Sarah,Davis,sarah.davis@icloud.com,,1970 Cedar Ln,,Atlanta,OK,33261,USA,8/4/2025,1/14/2025,7/5/2025,107,4433.11,,TRUE,Suspended,Clothing,22,,TRUE,9404.18,27
CUST008955,John,Green,john.green@hotmail.com,(255) 419-2347,3851 Elm St,,  Denver  ,KY,45035,USA,21-11-2021,12/24/2025,12/19/2023,37,4917.62,Bronze,Y,Pending,Beauty,46,Other,,4471.27,17
CUST003850,Nancy,Jones,,7603241397,3441 Elm St,,Kansas City,AL,29400,USA,10/11/2025,13-07-2025,3/10/2025,143,389.12,,FALSE,Pending,Automotive,61,,,5963.69,15
CUST009512,Thomas,Jones,thomas.jones@hotmail.com,,6167 Washington Blvd,,  Sacramento,nc,72420,USA,6/15/2025,16-05-2024,8/8/2024,2,4658.4,Platinum,No,Active,Home & Garden,70,,Y,4067.03,52
CUST002197,Charles,Ramirez,charles.ramirez@yahoo.com,(684) 251-5060,3509 Oak Ave,,San Antonio,pa,66150,USA,3/20/2022,4/17/2025,1/2/2026,117,1583.74,GOLD,1,Active,Electronics,72,Female,0,5510.09,37
CUST001189,Sophia,Scott,,-9814,9673 Washington Blvd,,Louisville,md,36795,USA,4/14/2020,31-12-2024,2/10/2024,15,3359.46,Bronze,No,Active,Books,21,F,FALSE,8089.08,6
CUST005267,Daniel,Lopez,daniel.lopez@company.com,-2760,9306 Elm St,,Phoenix,NY,86569,USA,8/8/2023,20-12-2024,17-05-2023,145,1078.43,Gold,N,Pending,Sports,54,Female,N,7079.02,23
CUST001370,Emma,Scott,emma.scott@outlook.com,208-249-4189,4244 Maple Dr,Apt 7,Albuquerque,CT,16004,USA,5/9/2024,27-03-2025,4/26/2024,97,1086.12,platinum,Y,Pending,Electronics,60,M,N,3256.1,38
CUST005675,Mason,Torres,mason.torres@yahoo.com,7314986030,5147 Oak Ave,,Minneapolis,NY,66180,USA,1/12/2025,1/23/2025,5/19/2025,66,4337.12,Bronze,0,Pending,Automotive,56,Male,,8138.37,48
CUST008043,Barbara,Hall,barbara.hall@yahoo.com,(978) 233-1745,493 Main St,,Virginia Beach,IL,54749,USA,19-10-2023,18-12-2025,1/13/2025,97,2014.48,Bronze,Y,Suspended,Home & Garden,52,Other,Yes,6183.89,19
CUST008523,Joseph,Mitchell,joseph.mitchell@hotmail.com,(550) 478-1271,9717 Cedar Ln,,Dallas,KY,33981,USA,31-05-2024,3/8/2025,25-11-2024,117,2714.71,,Y,Inactive,Automotive,37,,,7167.95,73
CUST001615,Noah,Ramirez,noah.ramirez@outlook.com,583-230-4065,9124 Washington Blvd,,Virginia Beach,NJ,43748,USA,10/9/2024,12/8/2025,8/29/2024,144,3229.82,,Y,Suspended,Toys,56,M,Yes,5232.51,4
CUST003542,Liam,Hernandez,liam.hernandez@outlook.com,,7741 Elm St,,Minneapolis,WA,76180,USA,10/11/2023,7/4/2025,15-09-2024,144,2017.95,,Yes,Active,Beauty,47,M,Y,783.42,46
CUST000879,Emma,Young,emma.young@company.com,(230) 271-5899,6768 Park Rd,,Detroit,AL,34117,USA,8/8/2024,7/18/2024,29-01-2024,133,471.2,,N,Suspended,Automotive,60,Other,1,1611.71,69
CUST001900,Charlotte,Evans,charlotte.evans@company.com,,9945 Maple Dr,,Nashville,MD,56557,USA,6/22/2022,15-04-2025,6/20/2024,1,1476.3,Platinum,N,Active,Books,65,Female,Y,8189.94,0
CUST008340,Charles,  Mitchell  ,charles.mitchell@hotmail.com,6082111635,107 Park Rd,,Omaha,NJ,43378,USA,23-02-2025,5/19/2024,27-09-2025,40,4159.57,,TRUE,Pending,Clothing,78,Male,Yes,429.27,8
CUST004860,Amelia,Baker,amelia.baker@gmail.com,(831) 315-5697,9098 Washington Blvd,Apt 140,Colorado Springs,ut,40696,USA,9/7/2021,7/1/2024,1/24/2024,96,4285.49,SILVER,1,Suspended,Books,57,F,Y,4953.93,23
CUST005089,Noah,Nguyen,noah.nguyen@hotmail.com,3348446058,9937 Washington Blvd,,Mesa,in,59713,USA,3/6/2024,12/31/2025,12/30/2023,73,4544.55,Silver,Y,Active,Clothing,35,F,Yes,9129.31,20
CUST004990,ÃvÃ¡,Thompson,avathompson,373-929-9705,4785 Elm St,,Detroit,OR,27512,USA,10/5/2021,6/8/2024,1/12/2026,63,3234.64,GOLD,N,Active,Automotive,28,F,,4313.39,59
CUST002673,Liam,Jones,liam.jones@hotmail.com,(581) 573-6697,4046 Cedar Ln,,Mesa,ny,39836,USA,7/11/2023,6/4/2025,7/5/2025,5,2677.29,,FALSE,Inactive,Electronics,35,Other,TRUE,1031.01,7
CUST004456,Charles,Adams,charles.adams@company.com,-4428,,,Columbus,New York,64879,USA,25-03-2021,29-10-2025,6/12/2024,148,4727.77,Bronze,Yes,Active,Automotive,60,F,0,3678.35,94
CUST005500,Betty,Davis,betty.davis@icloud.com,830.469.9184,7553 Cedar Ln,,Seattle,VA,27101,USA,12/17/2021,7/20/2025,25-05-2023,112,1684.25,Silver,N,Pending,Automotive,31,Male,,8779.75,49
CUST008596,Margaret,Carter,margaret.carter@gmail.com,(918) 781-5014,178 Park Rd,,Boston,sc,40693,USA,30-03-2023,28-12-2025,22-05-2025,109,1765.41,PLATINUM,1,Inactive,Home & Garden,18,Male,TRUE,224.39,89
CUST003524,Margaret,Clark,margaret.clark@outlook.com,,170 Maple Dr,,Mesa,ut,33627,USA,8/4/2020,5/28/2025,6/10/2024,114,3762.21,Gold,TRUE,Inactive,Sports,48,F,1,4126.94,82
CUST001539,Michelle,Rivera,michelle.rivera@gmail.com,-11232,890 Maple Dr,,Portland,MD,62366,USA,9/2/2024,15-07-2024,13-01-2026,86,2328.85,,Y,Inactive,Clothing,53,F,Y,593.44,14
CUST006164,Sandra,Davis,sandra.davis@yahoo.com,,7210 Elm St,,Los Angeles,WA,15313,USA,10/3/2020,30-12-2024,11/24/2023,86,3898.56,PLATINUM,N,Active,Toys,62,Female,,9110.99,33
CUST000408,Barbara,Anderson,barbara.anderson@gmail.com,626.304.4940,1109 Washington Blvd,Suite 278,Jacksonville,IL,72244,USA,15-03-2020,22-02-2024,9/20/2023,127,4195.96,SILVER,Yes,Suspended,Books,46,Female,0,6485.21,64
CUST004317,Lucas  ,Mitchell,lucas.mitchell@hotmail.com,6702548289,6365 Oak Ave,,Houston,SC,51339,USA,6/28/2021,12/24/2025,6/3/2023,94,4733.86,silver,0,Pending,Electronics,39,Other,,5958.71,36
CUST009519,Elijah,Green,elijah.green@outlook.com,(509) 453-9503,1837 Main St,,San Antonio,IL,74478,USA,7/7/2020,4/25/2024,5/12/2024,141,2040.63,BRONZE,1,Pending,Clothing,57,M,TRUE,7728.8,26
CUST007333,Amelia,Allen,amelia.allen@icloud.com,9384471845,7533 Washington Blvd,# 184,Colorado Springs,AL,69903,USA,1/7/2025,9/6/2025,9/12/2025,53,163.01,platinum,Y,Active,Automotive,36,F,Yes,3585.25,37
CUST004548,Lucas,Moore,lucas.moore@gmail.com,,2024 Maple Dr,Unit 239,Detroit,CT,98752,USA,11/16/2025,7/5/2024,10/2/2024,121,769.94,silver,0,Suspended,Automotive,57,F,TRUE,2748.38,86
CUST003514,  Anthony,Turner  ,anthony.turner@company.com,,7444 Elm St,,Louisville  ,TX,56942,USA,4/13/2023,12/19/2024,12/30/2025,146,1883.69,Silver,1,Inactive,Beauty,30,,N,1434.08,18
CUST005445,Mason,Miller,mason.miller@outlook.com,2045223202,6639 Oak Ave,,Austin,CT,11297,USA,22-06-2021,1/2/2025,23-12-2023,98,1814.69,platinum,No,Active,Beauty,26,Other,Y,3306.32,92
CUST003449,Margaret,Brown,margaret.brown@hotmail.com,689-587-4584,7369 Washington Blvd,,Oakland,OR,89719,USA,7/3/2021,11/16/2024,10/15/2024,138,2945.58,,TRUE,Pending,Toys,38,Male,Yes,2017.19,50
CUST008350,Robert,Lopez,robert.lopez@yahoo.com,-2567,5332 Maple Dr,,Oakland,ny,10263,USA,28-04-2020,26-02-2024,8/19/2023,37,1964,Platinum,Yes,Inactive,Clothing,72,Male,No,8456.44,90
CUST002911,Liam,Carter,liam.carter@company.com,-9168,8153 Maple Dr,,Los Angeles,IN,17196,USA,7/2/2021,22-01-2025,10/4/2023,139,398.08,Gold,1,Inactive,Automotive,31,Male,N,3304.22,33
CUST007350,Michelle,Torres,michelle.torres@company.com,7899096331,1384 Washington Blvd,Apt 232,New York,SC,45274,USA,9/2/2020,9/29/2025,1/2/2023,39,468.19,Gold,Yes,Active,Automotive,41,F,0,5362.29,12
CUST003054,Mason,Nguyen,mason.nguyen@yahoo.com,660-560-2173,4412 Maple Dr,,Mesa,Florida,89311,USA,18-02-2024,9/27/2025,18-06-2024,11,940.73,Platinum,FALSE,Active,Clothing,51,M,TRUE,4754.65,9
CUST009562,Emily,Ramirez,emily.ramirez@hotmail.com,-8828,7534 Cedar Ln,,Mesa,TN,53535,USA,1/9/2022,27-06-2025,3/25/2023,8,1326.47,,1,Active,Automotive,33,F,N,5072.79,42
CUST009858,Liam,Sanchez,liam.sanchez@company.com,(210) 997-6174,5542 Elm St,,Atlanta,GA,63195,USA,7/18/2024,20-05-2024,10/1/2023,138,3178.69,PLATINUM,FALSE,Suspended,Automotive,53,,No,486.99,6
CUST003337,Ava,Anderson,ava.anderson@gmail.com,-6466,3950 Washington Blvd,,Seattle,nj,19849,USA,31-05-2024,1/8/2025,8/4/2024,102,1825.02,Platinum,0,Inactive,Sports,48,Male,0,9452.29,91
CUST002260,Emily,Wright,emily.wright@company.com,-2289,,,Jacksonville,CA,7821,USA,3/8/2022,4/27/2025,7/4/2025,3,4443.73,Silver,No,Pending,Automotive,57,M,TRUE,583.48,29
CUST004898,Jessica,  Thompson,jessica.thompson@yahoo.com,358-510-9125,7262 Main St,,Dallas,MD,20485,USA,7/5/2024,7/11/2024,8/13/2025,130,3938.51,Gold,No,Active,Automotive,39,Male,0,8191.48,48
CUST007120,Sarah,Martin,sarah.martin@yahoo.com,804.563.7591,9066 Maple Dr,Suite 234,Jacksonville,mo,68692,USA,4/16/2024,21-09-2025,16-09-2023,16,971.85,Gold,Y,Inactive,Toys,32,Other,0,5581.51,77
CUST039656,Noah,Johnson,noah.johnson@outlook.com,(575) 832-4935,6848 Elm St,Suite 92,Charlotte,OK,76950,USA,6/25/2025,9/6/2025,4/27/2023,65,952.25,Platinum,No,Active,Home & Garden,74,,Y,7233.69,42
CUST002461,  Margaret,Carter,margaret.carter@company.com,310.848.5031,3207 Cedar Ln,,Virginia Beach,wi,38439,USA,7/5/2024,14-03-2024,1/8/2023,40,13.34,Bronze,Yes,Active,Sports,46,Other,Yes,3290.2,66
CUST004559,Michelle,Ramirez,michelle.ramirez@outlook.com,993-507-9883,6109 Main St,Unit 93,Baltimore,wi,50638,USA,6/4/2023,18-04-2025,1/23/2024,5,4722.19,,TRUE,Pending,Sports,26,F,,8402.34,52
CUST007278,Isabella,Mitchell  ,,561.403.7608,2375 Elm St,Suite 445,San Jose,ga,36538,USA,3/10/2023,3/17/2024,11/14/2024,36,1425.78,,No,Pending,Sports,23,Female,1,2666.62,22
CUST000704,Olivia,Jones,olivia.jones@gmail.com,(490) 874-7989,9610 Park Rd,,Louisville,IN,14195,USA,4/9/2021,7/5/2024,10/24/2024,80,1234.82,gold,Y,Inactive,Automotive,35,M,No,7264.59,75
CUST000492,  Susan  ,Gonzalez,susan.gonzalez@company.com,795-910-7562,3786 Elm St,,Nashville,ok,10669,USA,1/11/2024,12/29/2025,5/2/2023,144,2660.66,Platinum,No,Active,Automotive,76,Male,,485.8,51
CUST004704,  Patricia  ,Adams  ,patricia.adams@gmail.com,828.794.7066,9041 Elm St,,  San Antonio  ,TX,98506,USA,6/15/2025,10/7/2024,30-11-2023,4,4703.23,Bronze,1,Active,Home & Garden,40,F,1,7799.25,87
CUST003338,Liam,Anderson,liam.anderson@icloud.com,237-900-3323,3087 Washington Blvd,,Omaha,WA,49003,USA,1/22/2022,7/31/2024,3/17/2025,90,2659.45,Bronze,Yes,Pending,Clothing,34,Other,TRUE,991.93,23
CUST009014,Susan,Clark,susan.clark@company.com,-4812,4267 Park Rd,,Houston,IN,43487,USA,7/23/2020,9/19/2024,8/12/2025,68,4777.06,Bronze,N,Inactive,Clothing,43,Female,0,5641.48,17
CUST003786,Emma,Carter,emma.carter@yahoo.com,-2895,7035 Oak Ave,,Virginia Beach,ma,99853,USA,3/28/2023,4/5/2024,19-03-2025,28,1028.62,BRONZE,Yes,Suspended,Clothing,66,Other,Y,2202.54,76
