customer_id,first_name,last_name,email,phone,address_line1,address_line2,city,state,zip_code,country,signup_date,last_login_date,last_purchase_date,total_purchases,total_spend,loyalty_tier,email_verified,account_status,preferred_category,age,gender,marketing_opt_in,customer_lifetime_value,risk_score
CUST008586,Richard,Hall,@gmail.com,Not Provided,4561 Oak Ave,# 3,Columbus,OR,38107,USA,10/17/2023,16-03-2025,9/9/2023,88,690.15,Bronze,TRUE,Inactive,Electronics,70,M,FALSE,6915.42,94
CUST004505,IsabÃ©lla,Davis,unknown@nodomain.com,((78) 6) -305-8419,783 Park Rd,,New York,NE,42153,USA,11/9/2022,13-04-2024,12/22/2025,60,1232.58,Bronze,TRUE,Suspended,Toys,66,Not Specified,FALSE,8539.8,65
CUST008334,Olivia,Gonzalez,unknown@nodomain.com,Not Provided,1551 Main St,,Charlotte,FL,76355,USA,12/9/2022,11/20/2025,8/10/2024,123,4423.78,Gold,FALSE,Suspended,Sports,28,Female,FALSE,588.44,44
CUST007958,Elizabeth,Johnson,elizabeth.johnson@company.com,(513) 593-7195,3101 Oak Ave,# 212,Las Vegas,GA,60627,USA,6/5/2020,26-12-2025,6/3/2025,86,413.69,Gold,TRUE,Pending,Toys,65,M,TRUE,8871.94,49
CUST006980,Charlotte,Thompson,charlotte.thompson@outlook.com,((39) 4) -507-8346,3617 Elm St,,Kansas City,FL,63166,USA,4/11/2020,11/26/2025,2/19/2024,47,3102.34,Silver,FALSE,Pending,Clothing,59,Female,FALSE,3697.03,15
CUST000306,Donald,Walker,unknown@nodomain.com,(294) 497-4925,9148 Washington Blvd,,Oakland,CT,33625,USA,3/30/2024,23-09-2025,11/22/2025,35,1184.06,Platinum,TRUE,Suspended,Automotive,74,M,TRUE,2213.8,81
CUST003961,Michelle,Torres,michelle.torres@company.com,((99) 0) -421-3300,4509 Main St,,Oakland,SC,98283,USA,9/29/2025,6/10/2024,6/12/2025,61,2730.23,Bronze,FALSE,Pending,Books,31,F,FALSE,1656.62,76
CUST004081,Ava,Allen,ava.allen@yahoo.com,(547) -64-6-8760,277 Maple Dr,,Boston,SC,76168,USA,4/7/2022,11/2/2024,15-10-2023,42,2476.08,Gold,TRUE,Active,Toys,48,F,TRUE,149.27,92
CUST007418,Barbara,FlorÃ©s,unknown@nodomain.com,Not Provided,2473 Cedar Ln,,Raleigh,NC,81862,USA,4/24/2020,9/24/2025,29-08-2024,76,2468.45,Bronze,TRUE,Pending,Home & Garden,61,F,TRUE,5541.48,99
CUST008087,Andrew,Torres,andrew.torres@icloud.com,(352) .50-4.9138,Not Provided,Unit 402,Milwaukee,OH,60004,USA,10/5/2025,7/16/2025,4/1/2023,74,223.61,Bronze,FALSE,Suspended,Toys,57,Other,FALSE,5264.88,45
CUST005029,Barbara,Harris,barbara.harris@company.com,(208) -32-3-2581,4554 Park Rd,,New York,OH,37983,USA,29-11-2023,9/19/2025,5/10/2023,21,4621.86,Bronze,TRUE,Suspended,Sports,45,Male,TRUE,6925.07,58
CUST001306,Isabella,Thomas,unknown@nodomain.com,(729) 522-3504,2276 Maple Dr,,Atlanta,LA,14486,USA,2/15/2020,3/8/2025,7/5/2025,28,3243.23,Bronze,FALSE,Suspended,Home & Garden,32,M,TRUE,8531.1,19
CUST001231,Elizabeth,Thomas,elizabeth.thomas@hotmail.com,(345) -21-7-7642,1155 Park Rd,Apt 161,Mesa,MI,29252,USA,11/20/2022,18-05-2025,6/14/2024,45,3296.89,Silver,FALSE,Active,Toys,53,F,FALSE,4510.31,83
CUST008397,Sophia,Nelson,sophia.nelson@hotmail.com,((37) 1) -322-3665,159 Elm St,,Milwaukee,OH,72721,USA,8/6/2021,14-08-2025,7/5/2025,108,159.01,Bronze,TRUE,Pending,Books,39,Female,TRUE,2795.04,78
CUST000086,Alexander,Allen,alexander.allen@outlook.com,(346) 683-1000,9157 Maple Dr,,Omaha,KY,91001,USA,28-03-2025,6/6/2025,23-02-2024,135,6.78,Bronze,TRUE,Active,Toys,74,F,FALSE,4881.17,42
CUST002418,Anthony,Young,unknown@nodomain.com,((97) 5) -825-3143,4220 Main St,Unit 276,Omaha,NY,72343,USA,9/8/2022,3/5/2025,4/6/2023,85,1483.59,Platinum,TRUE,Inactive,Automotive,29,Male,FALSE,5600.19,67
CUST007061,Elijah,Ramirez,elijah.ramirez@yahoo.com,(793) .66-2.2777,9261 Main St,Suite 239,Phoenix,IN,61190,USA,4/16/2023,11/11/2024,28-10-2025,88,4798.45,Silver,FALSE,Suspended,Automotive,30,Female,FALSE,8535.18,95
CUST007670,Charles,Lewis,charles.lewis@yahoo.com,Not Provided,2403 Maple Dr,,Baltimore,KY,59062,USA,14-06-2023,30-01-2025,5/8/2024,9,4418.8,Bronze,TRUE,Active,Clothing,32,Female,TRUE,9224.35,48
CUST000560,Barbara,Nguyen,barbara.nguyen@yahoo.com,(810) 925-6220,Not Provided,,Kansas City,TN,31470,USA,2/12/2023,7/24/2024,4/6/2025,89,3300.59,Gold,TRUE,Pending,Toys,73,Male,FALSE,2273.26,75
CUST001486,Paul,Wilson,paul.wilson@hotmail.com,Not Provided,616 Cedar Ln,,Fresno,NC,75401,USA,11/16/2022,2/28/2025,5/18/2023,75,3434.69,Bronze,TRUE,Pending,Books,51,Male,TRUE,4565.28,93
CUST003229,Michael,Parker,michael.parker@yahoo.com,((71) 9) -359-6600,1481 Main St,,Los Angeles,OH,51664,USA,3/26/2023,24-12-2025,3/1/2024,103,1552.51,Gold,TRUE,Suspended,Sports,28,F,TRUE,4525.57,90
CUST002214,Elijah,Sanchez,unknown@nodomain.com,((98) 5) -495-2271,9806 Elm St,Apt 448,Minneapolis,TN,20988,USA,24-01-2020,9/12/2025,8/12/2024,2,2622.25,Bronze,FALSE,Pending,Sports,32,Female,TRUE,5745.26,71
CUST005659,Sandra,Nelson,sandra.nelson@yahoo.com,((52) 8) -354-1955,7167 Washington Blvd,,Memphis,GA,71258,USA,1/7/2023,6/6/2025,11/22/2023,35,3888.79,Platinum,FALSE,Pending,Books,58,Not Specified,TRUE,4345.35,80
CUST003348,Robert,Carter,robert.carter@company.com,(588) -97-4-5958,1312 Park Rd,,Colorado Springs,TN,57516,USA,10/27/2022,6/19/2024,2/5/2023,0,3537.27,Platinum,FALSE,Active,Toys,73,Other,FALSE,9247.43,70
CUST001323,Alexander,Smith,unknown@nodomain.com,(627) -97-2-2337,5980 Washington Blvd,Suite 287,Fresno,GA,63104,USA,10/11/2025,2/2/2024,1/1/2025,80,3946.22,Silver,TRUE,Inactive,Toys,48,Female,FALSE,2876.63,7
CUST001280,Liam,Wright,liam.wright@hotmail.com,(446) .89-5.2437,7764 Maple Dr,,Seattle,GA,35342,USA,9/21/2022,17-03-2025,7/31/2025,4,2440.49,Platinum,TRUE,Suspended,Beauty,78,Female,FALSE,8249.89,17
CUST005690,Christopher,Clark,christopher.clark@outlook.com,(597) -67-3-9060,1006 Main St,,Virginia Beach,VA,20099,USA,11/10/2020,14-02-2025,12/3/2024,13,1184.67,Platinum,FALSE,Suspended,Books,18,M,FALSE,4555.52,28
CUST008209,Joshua,Miller,unknown@nodomain.com,Not Provided,8593 Maple Dr,,Raleigh,OH,47125,USA,5/23/2025,14-05-2025,4/11/2025,115,3132.47,Platinum,FALSE,Inactive,Home & Garden,37,M,TRUE,5529.38,79
CUST009581,John,Johnson,john.johnson@hotmail.com,(928) .50-9.8141,9369 Washington Blvd,Apt 390,Albuquerque,FL,45361,USA,4/15/2023,13-01-2025,7/27/2023,103,4919.15,Silver,FALSE,Inactive,Automotive,67,Not Specified,FALSE,5302.63,27
CUST008645,Jennifer,Mitchell,jennifer.mitchell@outlook.com,(494) 317-1620,2090 Oak Ave,,Houston,NJ,30444,USA,22-06-2024,9/10/2024,11/11/2023,126,902.83,Platinum,FALSE,Active,Books,25,F,FALSE,339.33,48
CUST009040,Christopher,Turner,christopher.turner@icloud.com,(451) -65-1-7366,3858 Maple Dr,,San Diego,TX,23722,USA,12/19/2020,16-03-2025,30-10-2024,92,2253.38,Bronze,TRUE,Inactive,Sports,46,Female,FALSE,4932.81,27
CUST005474,Elizabeth,Evans,elizabeth.evans@company.com,(703) -69-5-7117,5873 Washington Blvd,,Baltimore,AZ,33838,USA,7/1/2024,8/12/2024,25-08-2023,33,662.85,Bronze,FALSE,Pending,Beauty,46,Not Specified,TRUE,4178.35,64
CUST006862,Daniel,Evans,daniel.evans@yahoo.com,Not Provided,7525 Main St,,Minneapolis,PA,65898,USA,22-01-2024,1/2/2025,7/13/2023,56,1987.61,Platinum,FALSE,Active,Books,75,Male,TRUE,376.45,46
CUST002472,Oliver,Nelson,oliver.nelson@icloud.com,Not Provided,Not Provided,,Jacksonville,AZ,73305,USA,7/12/2021,1/4/2024,7/5/2023,129,4530.49,Bronze,TRUE,Pending,Home & Garden,34,Not Specified,FALSE,9368.72,31
CUST009766,Ã‰lijÃ¡h,FlÃ³res,unknown@nodomain.com,((26) 3) -841-4915,790 Washington Blvd,,Phoenix,UT,27357,USA,7/13/2022,29-04-2024,11/7/2025,105,4753.22,Platinum,FALSE,Active,Clothing,58,M,FALSE,6923.68,86
CUST004381,Steven,Hall,unknown@nodomain.com,((90) 8) -585-4130,Not Provided,,Chicago,KY,72842,USA,10/25/2021,30-03-2024,10/9/2025,14,2126.67,Platinum,TRUE,Pending,Home & Garden,31,Other,FALSE,4953.41,98
CUST008169,Patricia,Harris,patricia.harris@yahoo.com,(967) -56-3-1592,Not Provided,,Minneapolis,MA,13783,USA,1/9/2025,26-02-2024,24-03-2023,77,3594.1,Gold,FALSE,Active,Clothing,63,Female,TRUE,9800.8,93
CUST008384,Jessica,Carter,jessica.carter@yahoo.com,(816) 697-9026,8969 Park Rd,# 254,Los Angeles,NJ,35669,USA,9/4/2025,21-11-2025,10/13/2024,21,3096.3,Silver,TRUE,Inactive,Books,32,Other,TRUE,5965.12,59
CUST002778,Noah,Moore,noah.moore@hotmail.com,(432) 638-6342,475 Park Rd,Unit 68,Fresno,IN,88435,USA,2/7/2023,3/17/2025,4/9/2025,44,2375.46,Platinum,TRUE,Active,Toys,65,Male,FALSE,5999.88,11
CUST000374,Oliver,Carter,oliver.carter@gmail.com,(743) 662-2990,7056 Maple Dr,Unit 147,Atlanta,IN,26097,USA,9/28/2020,24-10-2025,25-03-2024,116,2144.2,Bronze,FALSE,Suspended,Clothing,58,Not Specified,FALSE,6135.46,44
CUST001536,Michelle,Nelson,michelle.nelson@outlook.com,(958) 872-7616,6507 Elm St,,Detroit,GA,93638,USA,12/15/2021,4/10/2025,4/6/2024,105,4463.71,Platinum,TRUE,Pending,Clothing,24,Male,TRUE,2086.38,79
CUST001639,RÃ­chard,Hernandez,richard.hernandez@icloud.com,((56) 8) -442-2746,1180 Maple Dr,,Tucson,FL,21757,USA,9/10/2023,10/3/2024,7/12/2024,56,2472.99,Bronze,FALSE,Active,Automotive,26,Male,TRUE,6980.84,54
CUST001749,Lisa,Allen,lisa.allen@outlook.com,(980) .53-0.2424,6667 Main St,,Charlotte,AZ,12598,USA,4/5/2020,7/4/2025,12/1/2025,73,3567.29,Bronze,TRUE,Pending,Automotive,78,Not Specified,TRUE,6724.79,66
CUST004466,ÃvÃ¡,Wilson,ava.wilson@icloud.com,((86) 5) -242-7749,2922 Elm St,,Philadelphia,SC,35239,USA,1/29/2020,10/1/2024,20-10-2025,80,4605.79,Gold,FALSE,Active,Electronics,19,Female,FALSE,3287.54,79
CUST004449,Margaret,Parker,margaret.parker@hotmail.com,Not Provided,336 Park Rd,,Fort Worth,AZ,34659,USA,7/23/2025,9/11/2024,12/19/2023,128,903.14,Platinum,FALSE,Inactive,Automotive,65,M,FALSE,2974.87,58
CUST004542,Christopher,Anderson,christopher.anderson@hotmail.com,((70) 6) -440-6019,9243 Park Rd,,Mesa,NY,45392,USA,11/19/2021,1/3/2026,8/8/2024,116,3525.1,Bronze,FALSE,Suspended,Clothing,59,Other,TRUE,8902.67,11
CUST008865,BÃ©tty,Roberts,betty.roberts@yahoo.com,(859) -45-6-1540,5502 Cedar Ln,,Boston,NC,72670,USA,26-03-2023,29-08-2025,18-03-2025,71,1677.57,Silver,TRUE,Pending,Books,77,Not Specified,TRUE,9073.64,8
CUST004623,Ashley,Allen,ashley.allen@icloud.com,Not Provided,7969 Main St,,Boston,NC,21008,USA,2/19/2024,3/31/2024,6/1/2023,89,1766.85,Silver,TRUE,Suspended,Books,55,Not Specified,FALSE,6422.03,7
CUST003529,Emma,Ramirez,emma.ramirez@gmail.com,(252) -81-3-8005,8252 Oak Ave,Unit 24,Sacramento,UT,29545,USA,2/13/2023,9/23/2024,20-01-2024,113,3961.45,Bronze,TRUE,Active,Beauty,62,Not Specified,FALSE,708.15,57
CUST001499,Sophia,Taylor,sophia.taylor@yahoo.com,(331) .93-5.3932,7670 Maple Dr,,Austin,TN,81071,USA,9/4/2024,8/11/2024,2/24/2023,149,2449.47,Silver,FALSE,Suspended,Clothing,74,Female,TRUE,6369.3,16
CUST005430,Barbara,Turner,unknown@nodomain.com,(516) .71-3.3831,7627 Elm St,,San Jose,CT,34591,USA,8/26/2024,3/8/2024,3/24/2023,6,3259.32,Gold,TRUE,Inactive,Automotive,50,Other,TRUE,6924.17,33
CUST000005,Sarah,Nguyen,sarah.nguyen@company.com,(609) -46-9-8711,3000 Cedar Ln,,Seattle,IN,88889,USA,11/5/2024,12/5/2024,12/13/2025,71,1782.38,Gold,FALSE,Inactive,Toys,62,Female,TRUE,1638.16,93
CUST004850,Sophia,Smith,sophia.smith@gmail.com,Not Provided,8001 Maple Dr,,Houston,OH,15827,USA,4/3/2021,5/19/2025,11/1/2024,97,160.81,Silver,TRUE,Pending,Home & Garden,33,Female,FALSE,9239.77,57
CUST007085,Paul,Nguyen,paul.nguyen@hotmail.com,(255) -20-3-6853,7173 Washington Blvd,# 335,Sacramento,TN,43952,USA,4/18/2022,1/2/2025,8/29/2025,20,3283.57,Silver,TRUE,Active,Automotive,70,Other,FALSE,3316.09,88
CUST002198,Robert,Brown,robert.brown@icloud.com,((24) 0) -244-6391,1793 Oak Ave,# 110,New York,CA,91216,USA,2/8/2024,2/17/2025,12/9/2024,18,3748.76,Gold,FALSE,Pending,Sports,40,Not Specified,FALSE,5660.92,57
CUST007578,Olivia,Turner,olivia.turner@yahoo.com,Not Provided,9656 Washington Blvd,,San Antonio,MD,94043,USA,2/29/2020,5/11/2024,4/7/2024,33,4344.86,Bronze,FALSE,Suspended,Toys,68,F,TRUE,5331.47,80
CUST000511,William,Johnson,william.johnson@company.com,((71) 3) -216-5856,6664 Washington Blvd,,Charlotte,VA,65649,USA,18-01-2020,12/8/2024,30-06-2023,18,4362.87,Gold,FALSE,Pending,Electronics,64,Female,TRUE,1865.16,81
CUST005444,Elizabeth,Gomez,unknown@nodomain.com,Not Provided,9863 Cedar Ln,# 141,Mesa,AZ,23388,USA,1/26/2021,1/19/2025,6/2/2024,115,1677.46,Platinum,FALSE,Active,Clothing,35,Male,TRUE,3311.58,52
CUST009992,Linda,Walker,linda.walker@gmail.com,Not Provided,5793 Washington Blvd,Suite 257,Dallas,OH,72341,USA,2/1/2023,2/7/2024,2/21/2023,149,2024.16,Bronze,FALSE,Inactive,Clothing,28,Male,FALSE,1899.79,16
CUST005275,Andrew,Gomez,andrew.gomez@company.com,(476) 286-7005,3772 Main St,,Kansas City,MN,44864,USA,5/26/2022,5/1/2024,4/3/2025,143,3783.02,Bronze,FALSE,Suspended,Electronics,40,M,FALSE,6436.03,78
CUST008434,Nancy,Sanchez,nancy.sanchez@company.com,(411) 454-9286,6913 Park Rd,,Virginia Beach,AZ,28337,USA,10/2/2023,26-02-2024,2/12/2023,52,3003.39,Gold,FALSE,Inactive,Beauty,79,F,FALSE,8636.43,58
CUST005650,Karen,Harris,unknown@nodomain.com,(885) 337-7403,7911 Elm St,,Atlanta,OR,23732,USA,11/2/2024,4/1/2026,27-09-2024,96,4487.03,Silver,TRUE,Suspended,Electronics,75,Not Specified,FALSE,6246.52,27
CUST002549,Barbara,Harris,barbara.harris@hotmail.com,Not Provided,3538 Oak Ave,,Dallas,CT,69594,USA,6/10/2021,6/20/2025,23-12-2025,46,3603.34,Bronze,TRUE,Active,Toys,77,Not Specified,TRUE,1801.17,93
CUST008011,Amelia,Campbell,amelia.campbell@yahoo.com,(826) 423-9529,4408 Oak Ave,,Chicago,TN,35663,USA,11/24/2024,26-02-2024,1/26/2024,42,4809.91,Bronze,FALSE,Inactive,Home & Garden,22,Other,TRUE,7552.58,75
CUST000402,Kimberly,Brown,kimberly.brown@company.com,Not Provided,9323 Park Rd,,Fort Worth,LA,20744,USA,9/23/2020,4/13/2025,7/12/2024,68,720.52,Bronze,FALSE,Suspended,Books,63,Female,TRUE,5857.01,54
CUST005449,Charlotte,Perez,charlotte.perez@icloud.com,(265) 266-9409,9067 Park Rd,,Phoenix,TX,62360,USA,4/3/2021,14-03-2024,7/9/2024,60,4873.68,Bronze,TRUE,Active,Toys,21,M,FALSE,3260.22,48
CUST004276,Ashley,Davis,ashley.davis@hotmail.com,(864) -52-9-2086,4760 Cedar Ln,Suite 251,Raleigh,WA,82004,USA,26-06-2022,11/23/2025,4/27/2024,118,2605.48,Silver,FALSE,Suspended,Beauty,53,Other,TRUE,8449.45,83
CUST007248,Daniel,Allen,daniel.allen@outlook.com,(523) .51-5.2623,7712 Elm St,,Las Vegas,OH,99301,USA,3/13/2022,1/22/2025,5/21/2024,46,4420.43,Bronze,FALSE,Suspended,Automotive,69,Other,FALSE,2068.58,32
CUST002702,Ashley,WilsÃ³n,ashley.wilson@icloud.com,(252) .45-7.1011,2912 Main St,,San Francisco,AZ,35768,USA,5/17/2020,19-11-2024,2/15/2025,105,284.51,Bronze,TRUE,Suspended,Beauty,53,Male,TRUE,7069.93,0
CUST006608,Thomas,Adams,unknown@nodomain.com,(712) 935-8709,7169 Oak Ave,,Portland,NC,15504,USA,18-03-2021,30-04-2025,4/6/2024,71,558.18,Gold,TRUE,Active,Home & Garden,24,Other,FALSE,7086.03,37
CUST005048,Matthew,Hill,matthew.hill@icloud.com,(897) 840-3891,5621 Cedar Ln,,San Antonio,VA,21043,USA,21-09-2025,1/27/2025,5/10/2025,94,3689.56,Platinum,FALSE,Active,Clothing,58,F,FALSE,192.79,84
CUST009816,David,Phillips,unknown@nodomain.com,(328) -67-1-1014,2756 Maple Dr,,New York,VA,74773,USA,16-05-2025,9/12/2024,7/8/2025,56,3289.24,Silver,FALSE,Active,Home & Garden,18,Male,TRUE,872.99,88
CUST006575,Susan,Young,susan.young@outlook.com,(993) -22-2-8317,4506 Park Rd,,Raleigh,WI,88769,USA,10/4/2021,10/11/2025,17-08-2023,63,2849.52,Bronze,FALSE,Inactive,Beauty,56,Female,TRUE,943.14,90
CUST001798,William,Thomas,william.thomas@outlook.com,((46) 8) -245-4505,5913 Elm St,Unit 305,Nashville,NJ,52588,USA,20-06-2022,4/27/2025,1/26/2024,89,4563.51,Platinum,TRUE,Inactive,Home & Garden,72,M,TRUE,6116.84,9
CUST006224,Nancy,Davis,nancy.davis@gmail.com,((24) 9) -883-1903,1636 Oak Ave,,Charlotte,NJ,26644,USA,7/22/2025,5/14/2025,14-08-2023,70,940.74,Silver,TRUE,Active,Electronics,37,Female,TRUE,4814.9,79
CUST061079,Robert,Johnson,robert.johnson@icloud.com,Not Provided,7974 Cedar Ln,Apt 338,Detroit,AZ,32737,USA,4/6/2024,6/1/2026,5/18/2025,76,3517.54,Platinum,FALSE,Suspended,Clothing,77,F,TRUE,8929.05,52
CUST007305,Elijah,Evans,unknown@nodomain.com,(901) .74-2.7579,126 Park Rd,Suite 460,New York,OH,62864,USA,12/4/2022,9/7/2025,8/16/2025,114,1386.61,Bronze,FALSE,Suspended,Sports,26,Female,FALSE,8992.33,43
CUST000929,Sandra,Davis,sandra.davis@outlook.com,(766) 720-6089,3331 Washington Blvd,# 415,Charlotte,PA,12377,USA,5/21/2020,5/3/2024,21-01-2024,110,347.54,Platinum,FALSE,Pending,Home & Garden,51,Female,FALSE,3378.29,96
CUST003675,David,Evans,david.evans@icloud.com,((63) 8) -397-2100,583 Main St,,Milwaukee,LA,96046,USA,5/13/2020,12/9/2024,8/1/2025,39,295.02,Bronze,FALSE,Suspended,Sports,40,F,FALSE,771.82,52
CUST007211,Oliver,Hall,oliver..hall@outlook.com,(472) 512-5810,7086 Park Rd,,Milwaukee,OR,67972,USA,25-12-2020,6/12/2024,9/25/2023,49,4285.42,Gold,TRUE,Suspended,Toys,62,Female,TRUE,2917.12,16
CUST003970,Mason,Thompson,mason.thompson@company.com,(551) -87-3-7543,4200 Elm St,# 377,Virginia Beach,WI,43165,USA,18-04-2021,3/21/2025,13-01-2023,134,2289.18,Platinum,FALSE,Active,Clothing,73,F,FALSE,1840.91,30
CUST009717,Jennifer,Wright,jennifer.wright@yahoo.com,(721) .39-7.6550,271 Cedar Ln,,Atlanta,OH,90036,USA,4/8/2025,2/21/2025,15-07-2023,125,3978.9,Bronze,TRUE,Pending,Automotive,71,Female,TRUE,2654.7,70
CUST001148,Betty,White,betty.white@icloud.com,((75) 0) -342-4796,6413 Maple Dr,Suite 128,Miami,SC,48881,USA,10/19/2025,5/15/2024,9/9/2024,39,4351.98,Bronze,FALSE,Inactive,Sports,69,Other,TRUE,4648.03,68
CUST007527,Amelia,Rivera,amelia.rivera@hotmail.com,(723) .31-6.5300,1878 Elm St,,Tucson,CT,4129,USA,8/4/2021,5/3/2025,8/25/2024,75,750.1,Gold,FALSE,Pending,Electronics,36,M,TRUE,6147.64,0
CUST002679,Betty,Turner,unknown@nodomain.com,Not Provided,6170 Maple Dr,,Colorado Springs,KY,95863,USA,8/29/2024,3/30/2024,26-11-2025,135,314.38,Bronze,FALSE,Pending,Electronics,53,Other,TRUE,4383.06,3
CUST000801,Mia,Baker,unknown@nodomain.com,Not Provided,1008 Main St,,Minneapolis,MD,75808,USA,26-11-2023,6/28/2025,12/18/2025,0,3010.84,Silver,TRUE,Active,Electronics,56,Not Specified,FALSE,8608.86,49
CUST006554,Lisa,Scott,lisa.scott@company.com,Not Provided,4008 Washington Blvd,,Indianapolis,NE,35507,USA,14-03-2025,4/15/2024,8/11/2023,4,2437.35,Bronze,FALSE,Inactive,Clothing,65,M,FALSE,2352.47,53
CUST003580,Joshua,Robinson,joshua.robinson@hotmail.com,((48) 5) -624-3046,Not Provided,,Albuquerque,MO,46125,USA,8/25/2022,10/5/2024,9/6/2025,57,3702.59,Bronze,FALSE,Suspended,Toys,21,F,FALSE,8054.45,55
CUST003884,Elizabeth,Gonzalez,elizabeth.gonzalez@company.com,Not Provided,382 Park Rd,Suite 207,Milwaukee,NC,75719,USA,12/24/2023,10/6/2025,9/4/2023,44,18.58,Bronze,FALSE,Suspended,Books,77,Other,FALSE,7758.31,2
CUST003871,Donna,Hernandez,donna.hernandez@company.com,(645) .69-0.3175,6341 Cedar Ln,,Houston,PA,89797,USA,10/25/2022,12/19/2025,26-05-2024,47,2258.66,Gold,FALSE,Active,Toys,54,F,TRUE,5471.04,62
CUST007987,Ashley,Allen,ashley.allen@icloud.com,(730) 545-8524,Not Provided,,Louisville,MA,43229,USA,2/13/2022,6/9/2024,8/9/2024,60,2354.78,Platinum,FALSE,Inactive,Electronics,37,Male,TRUE,1803.87,37
CUST004649,Thomas,Allen,thomas.allen@yahoo.com,(261) 522-7494,5046 Washington Blvd,,Colorado Springs,TN,13978,USA,7/9/2021,12/11/2025,28-07-2024,7,1028.02,Silver,FALSE,Inactive,Beauty,36,Other,FALSE,7772.74,57
CUST002045,Ashley,Hill,unknown@nodomain.com,(237) 240-6864,6970 Main St,,Dallas,WI,83882,USA,29-09-2023,3/30/2024,18-02-2023,61,2849.91,Bronze,FALSE,Suspended,Automotive,21,Female,TRUE,7928.27,27
CUST005424,Ava,Harris,ava.harris@company.com,((88) 6) -860-2143,6310 Main St,,Virginia Beach,IN,17794,USA,6/10/2022,26-09-2025,12/15/2024,128,1429.64,Bronze,FALSE,Inactive,Electronics,21,M,FALSE,3203.85,1
CUST002065,James,Allen,james.allen@company.com,(933) .44-5.4365,6670 Maple Dr,,Minneapolis,CT,89218,USA,5/28/2021,22-06-2024,12/6/2024,51,1435.66,Bronze,TRUE,Inactive,Clothing,43,Other,TRUE,3123.39,37
CUST005484,Oliver,Smith,unknown@nodomain.com,Not Provided,3325 Oak Ave,Apt 319,Austin,KY,49732,USA,8/1/2024,4/12/2025,1/13/2026,90,1057.5,Bronze,TRUE,Pending,Toys,55,Not Specified,TRUE,3636.87,20
CUST000422,Michelle,Sanchez,michelle.sanchez@company.com,(331) .39-7.2424,1082 Main St,Suite 6,Columbus,MO,28207,USA,6/3/2022,7/31/2024,9/12/2024,11,3984.74,Bronze,TRUE,Suspended,Sports,69,F,TRUE,3844.23,61
CUST007249,Daniel,Lewis,daniel.lewis@yahoo.com,(706) .42-2.1557,4798 Main St,Suite 281,Louisville,CA,47257,USA,1/1/2021,4/26/2025,12/4/2023,23,3333.08,Gold,FALSE,Inactive,Automotive,48,Other,TRUE,2678.81,93
CUST009209,Christopher,Turner,christopher.turner@outlook.com,Not Provided,9148 Park Rd,# 415,Kansas City,VA,62724,USA,6/6/2022,30-10-2024,12/5/2025,10,2179.13,Bronze,FALSE,Active,Books,78,F,TRUE,3502.85,62
CUST002018,Elizabeth,JacksÃ³n,elizabeth.jackson@icloud.com,(357) -44-8-9671,9136 Oak Ave,Unit 464,Las Vegas,WI,92946,USA,12/12/2023,6/8/2024,2/16/2023,129,4267.4,Gold,TRUE,Active,Toys,21,Male,TRUE,994.79,43
CUST055288,Elizabeth,Gonzalez,elizabeth.gonzalez@hotmail.com,(403) -37-2-5658,4649 Maple Dr,Suite 67,Las Vegas,AZ,89426,USA,5/24/2021,15-10-2025,2/19/2025,25,4793.04,Bronze,TRUE,Inactive,Home & Garden,51,Other,TRUE,119.66,95
CUST008293,Jennifer,Baker,jennifer.baker@yahoo.com,Not Provided,1837 Cedar Ln,,Charlotte,VA,70914,USA,16-11-2024,12/10/2024,1/13/2026,104,1711.13,Silver,TRUE,Inactive,Home & Garden,25,Female,FALSE,9464.85,49
CUST005282,Robert,Taylor,unknown@nodomain.com,Not Provided,5952 Park Rd,Suite 444,Las Vegas,MN,29132,USA,13-05-2025,6/9/2024,23-03-2024,146,997.29,Platinum,TRUE,Pending,Automotive,35,Male,FALSE,7954.99,43
CUST002462,Linda,Lewis,linda.lewis@yahoo.com,((77) 5) -287-9063,3359 Maple Dr,Unit 264,Baltimore,WA,66001,USA,21-11-2024,6/7/2024,1/4/2024,84,4469.04,Gold,FALSE,Suspended,Electronics,59,Not Specified,FALSE,717.1,67
CUST007754,James,Harris,james.harris@hotmail.com,Not Provided,3727 Washington Blvd,,Albuquerque,OH,65089,USA,1/5/2022,5/23/2025,6/16/2025,105,318.52,Gold,TRUE,Suspended,Automotive,68,M,FALSE,1320.11,52
CUST000557,David,Diaz,unknown@nodomain.com,(392) 903-7100,2842 Elm St,,Tucson,WI,24093,USA,24-08-2023,3/23/2025,4/12/2025,7,1331.17,Silver,TRUE,Suspended,Toys,43,Other,TRUE,5111.41,24
CUST008536,Robert,Jones,robert.jones@gmail.com,(390) .28-4.9078,Not Provided,Unit 225,San Jose,CA,26320,USA,4/18/2023,11/13/2024,11/3/2024,3,3236.05,Bronze,TRUE,Suspended,Toys,59,Not Specified,TRUE,9930.97,1
CUST009248,James,Brown,james.brown@company.com,Not Provided,3715 Washington Blvd,Apt 227,Raleigh,CA,72570,USA,11/20/2022,7/17/2024,4/14/2025,79,4151.63,Silver,TRUE,Suspended,Toys,72,Other,TRUE,287.48,94
